TAHUN,NOMOR_URUT,DAERAH,PAJAK_ANGGARAN,PAJAK_REALISASI,RETRIBUSI_ANGGARAN,RETRIBUSI_REALISASI,KEKAYAAN_ANGGARAN,KEKAYAAN_REALISASI,LAIN_ANGGARAN,LAIN_REALISASI
2022,23,Kab. Semarang,248762457000.0,222443526532.0,43088674600.0,38276882386.0,12916713000.0,12916714457.0,183753764400.0,195266975965.0
2022,24,Kab. Sragen,105000000000.0,118344911341.0,19140552060.0,18974584905.0,23942341300.0,24773847305.0,206187175548.0,172731906740.0
2022,25,Kab. Sukoharjo,214250000000.0,286291455840.0,17144651800.0,19667850010.0,39098713731.0,39098713731.0,123295475537.0,140669879508.0
2022,26,Kab. Tegal,133365000000.0,173244089124.0,26826948500.0,27131340642.0,14198601000.0,16815509083.0,283653201500.0,285564895349.81
2022,27,Kab. Temanggung,69760000000.0,74328726292.0,9959202250.0,9392603758.0,20373922628.0,21426146839.0,205846518778.0,183710207899.0
2022,28,Kab. Wonogiri,60820000000.0,70068172089.0,13154275750.0,15123205938.0,19730883691.0,19730883691.0,199314988812.0,227887334042.0
2022,29,Kab. Wonosobo,50050000000.0,60064453030.0,10695978480.0,9358136810.0,21910340683.0,22087666564.0,153540453834.0,125976507453.0
2022,30,Kota Magelang,41970000000.0,49677891892.0,5895321000.0,7594467358.0,8280838000.0,8960533259.0,270228909556.0,309915214890.0
2022,31,Kota Pekalongan,94600000000.0,101303220850.0,21394190000.0,19085107128.0,6434053000.0,6434311659.0,133405450000.0,127357429332.0
2022,32,Kota Salatiga,69470000000.0,75518553026.0,10892475000.0,11314579445.0,20732135000.0,20463337373.0,117549428938.0,133651837888.0
2022,33,Kota Semarang,1937950180074.0,1957731382967.0,110704628900.0,102457139771.0,66717312156.0,66717372156.0,418271336672.0,588126794355.0
2022,34,Kota Surakarta,485700000000.0,408526805553.0,85443461840.0,60834204386.0,15166108669.0,12977659177.0,153833490883.0,125678790571.0
2022,35,Kota Tegal,118861288000.0,109869836831.0,40848970000.0,26426862357.0,14637357000.0,14692565734.0,207646654000.0,188904343820.0
2022,XV,Prov. DI Yogyakarta,1924613524517.0,1951266436219.31,36120490654.0,38246349957.0,106108775113.0,107574323620.0,128033684115.0,158058145998.84
2022,1,Kab. Bantul,234088495863.0,252857438493.7,49689640820.0,42174348803.07,23707166955.0,21022905728.3,213368704758.0,223344283402.33
2022,2,Kab. Gunung Kidul,67461396870.73,77002244359.5,36047941500.0,30236710833.65,16552417743.4,16569133085.04,160397186500.0,189640744871.67
2022,3,Kab. Kulon Progo,97044618000.0,106215334889.95,9829408524.0,11115781343.0,15619099515.0,15652122473.42,142780277763.0,175175275211.95
2022,4,Kab. Sleman,752820000000.0,763120016904.0,31281454085.0,40435638852.0,38657466216.0,38866059319.8,208391920095.0,218634456638.2
2022,5,Kota Yogyakarta,414406600000.0,482269519901.0,25350785875.0,29050473794.0,31801607577.0,31556606183.06,162612761002.0,182700943119.59
2022,XVI,Prov. Jawa Timur,15046045643080.0,17573322019811.0,103561966400.0,119967595231.69,441684821030.0,441934318842.28,2531554291425.0,2993135258615.76
2022,1,Kab. Bangkalan,57393921496.0,55318534551.18,13147466700.0,15130366748.5,2933446403.0,2878946403.49,205167810624.0,137811584369.28
2022,2,Kab. Banyuwangi,202857977611.0,232659918122.72,73863753767.0,42958571915.82,25000000000.0,22401056861.23,224995229562.0,218249367649.57
2022,3,Kab. Blitar,114743250000.0,123608686190.0,18529260000.0,18090133320.0,2159386143.45,2059386143.45,219286892734.64,257396296934.19
2022,4,Kab. Bojonegoro,131128721921.0,160452624247.0,49991131457.0,33266747185.14,105025000000.0,137641553852.52,538266852446.0,471103400533.34
2022,5,Kab. Bondowoso,45273760250.0,40748088038.65,19117131398.0,16697579866.95,4544375370.0,4544375373.27,117457976784.0,97458357661.05
2022,6,Kab. Gresik,895965683770.0,783852015175.06,181296900000.0,90871266103.0,13660000000.0,13132195395.7,290749057472.0,277649973658.67
2022,7,Kab. Jember,294321940000.0,289503843460.0,48249287793.0,33023992945.0,6102248169.0,6829382856.25,346176406000.0,294508851925.0
2022,8,Kab. Jombang,135421000000.0,169928031969.0,17491649455.0,19129697540.53,4924141742.0,1802209128.56,307713781892.0,288087450931.45
2022,9,Kab. Kediri,221000000000.0,222092918748.4,23654691420.0,26233468362.0,10068418139.0,11152094535.05,261581087515.0,374074948702.85
2022,10,Kab. Lamongan,147391000000.0,154083648100.0,20701873200.0,23605842847.89,22855892314.0,17199695333.86,332086771810.0,314098972177.08
2022,11,Kab. Lumajang,92665000000.0,94324688165.0,21659510380.0,20154021678.25,5199369520.0,6619118139.75,197807083587.0,238975394938.46
2022,12,Kab. Madiun,79120000000.0,93537123651.52,9104057550.0,8892587049.06,7988234655.0,7988235164.21,234005986905.0,267007760799.26
2022,13,Kab. Magetan,61145300000.0,66510181067.0,29579580000.0,32138419545.0,4042170286.0,4042170286.2,112071269200.0,135481560292.37
2022,14,Kab. Malang,419491130963.0,402516571908.0,117983736162.0,34638402936.28,46243607975.0,23505888225.95,399310204482.0,276438762960.64
2022,15,Kab. Nganjuk,122305000000.0,134663287949.0,27301537582.0,21258126478.63,4099258628.0,4099258627.94,230477690117.0,261568697782.18
2022,16,Kab. Ngawi,69470000000.0,76083522987.0,8834934569.0,10246114230.63,12227517924.0,12227517924.45,212094282639.0,167154473963.84
2022,17,Kab. Pacitan,39017355000.0,42183915870.14,28029364879.0,26751098500.51,2890377322.0,2890377321.81,84679631617.0,94454068043.58
2022,18,Kab. Pamekasan,54136179068.0,46495888954.0,17855307212.0,9339672321.96,2225955478.0,2225955478.08,183473430995.0,159663051720.54
2022,19,Kab. Pasuruan,443289054983.0,452520753582.18,35571694949.0,33794826500.12,4854760005.0,4829702733.0,222614102150.0,245093460299.0
2022,20,Kab. Ponorogo,97530000000.0,105837062840.0,15055540000.0,14171137548.0,1152503800.0,1229530107.0,191621611500.0,176356796222.55
2022,21,Kab. Probolinggo,67998341000.0,31738738253.0,21572086430.0,16122730455.0,6616387068.0,6616387067.94,163933642616.0,119612126918.01
2022,22,Kab. Sampang,33445000000.0,36330681331.0,39247968000.0,30018425672.0,6522241496.0,5773347546.85,86617000000.0,111893970896.98
2022,23,Kab. Sidoarjo,1068000000000.0,1214783864845.49,64368142675.0,60672060848.94,31717095663.0,32410312618.5,580669562606.0,493652089985.78
2022,24,Kab. Situbondo,55681740297.0,57647054732.0,18847712367.0,13128406758.0,4247197029.0,4858708444.11,153878630221.0,155665784728.76
2022,25,Kab. Sumenep,34849350000.0,47189401783.25,9212595440.0,9528945161.0,15915000000.0,16021468294.79,175204938151.0,166466003185.13
2022,26,Kab. Trenggalek,42185300000.0,48107411692.0,18731320424.0,16679338076.0,5808756053.0,5836041735.95,346157497858.0,330797764874.47
2022,27,Kab. Tuban,275091686000.0,295820038577.0,32306066926.0,41449408309.0,18380278033.0,18032633647.34,221476366136.0,208061994056.78
2022,28,Kab. Tulungagung,120397000000.0,133576824382.0,16695504500.0,18081749300.0,6460163497.0,6460163497.56,396175125351.0,419272482985.6
2022,29,Kab. Mojokerto,347700000000.0,369860322350.0,41782531172.0,24458005164.77,5933363773.11,9043413586.63,221232057286.0,273346410049.37
2022,30,Kota Batu,179660798916.0,185687501032.0,11155003505.0,6946692353.0,3281683595.0,3281683595.51,7677474000.0,7397320699.15
2022,31,Kota Blitar,41159873632.0,45217714495.93,7785665339.0,6770221072.5,1104657721.0,885196947.24,125894460105.0,103349500659.36
2022,32,Kota Kediri,125355000000.0,137509757025.0,32610668500.0,25399333948.0,1959290344.0,1981685048.28,156140613823.0,154402469782.5
2022,33,Kota Madiun,95000000000.0,106165312122.76,17835800007.0,21380512837.0,15158702324.0,15595752355.97,114250064713.0,121057321174.06
2022,34,Kota Malang,566000000000.0,490804195295.04,53898685400.0,40392731805.0,28891896459.0,29510003383.89,69238021621.0,69152137829.01
2022,35,Kota Mojokerto,55892500000.0,66254825475.0,11313304319.0,12039645906.0,4815282000.0,3756701144.61,151892727023.0,150540284149.77
2022,36,Kota Pasuruan,46013000000.0,46650290289.0,8326592747.0,8117004501.0,6466563923.0,6115362978.37,94858729227.0,100670829638.32
2022,37,Kota Probolinggo,57746250000.0,55643023132.0,16919109073.0,12995734364.0,1470762667.0,1353258667.97,145150444845.0,121545767006.66
2022,38,Kota Surabaya,4986676675617.0,4157523532672.0,370184163024.0,269548199445.71,167621848477.0,233686218755.27,791863286536.0,630779718487.13
2023,XI,Prov. DKI Jakarta,43000000000000.0,43515914558091.0,462105437613.0,454052283271.0,545869249882.0,545869249987.0,4434068961336.0,4632058461190.0
2023,XII,Prov. Jawa Barat,22983763184193.0,22467329387753.0,51618580872.0,60805884732.0,541265527276.0,541138347206.0,1221848864821.0,1637721549756.0
2023,1,Kab. Bandung,733030319370.0,656595362676.0,55793710009.0,41339505899.0,93257350421.0,93255802044.0,445860770385.0,505630898458.3
2023,2,Kab. Bandung Barat,549000000000.0,508940718263.0,21375051392.0,17765340773.0,1253070525.0,1321849697.0,361502385101.0,171240427520.03
2023,3,Kab. Bekasi,2430015920949.0,2370875955288.0,153404944548.0,159807820138.0,24499431098.0,30599588080.0,260738458870.0,305205423014.0
2023,4,Kab. Bogor,2611901892500.0,2805983839344.0,150946077560.0,125765422525.0,76280118159.0,74682648524.0,1114976126641.0,1028696178247.07
2023,5,Kab. Ciamis,79304003983.0,79339832009.0,11488839250.0,11479999642.0,4187066043.0,4187066043.0,181932001544.0,179109518751.0
2023,6,Kab. Cianjur,247248060043.0,273419136177.0,50095443227.0,28083531667.0,11058995598.0,11058995598.0,451309125908.0,432288309451.06
2023,7,Kab. Cirebon,326289274000.0,328734776136.0,31610233581.0,32401830073.0,14454000000.0,14458949796.0,414055554401.0,368928982975.82
2023,8,Kab. Garut,171972000000.0,173835653663.0,24041122140.0,20913150084.0,7515950022.0,7336469580.0,324021002565.0,333545977438.0
2023,9,Kab. Indramayu,171506000000.0,189570532169.0,31579398325.0,27773959738.0,19956501836.0,12454683706.0,406527818144.0,314173579855.0
2023,10,Kab. Karawang,1284057438100.0,1349978383488.0,72855906536.0,66244507045.0,10906689800.0,10906689800.0,308548860904.0,335382485918.91
2023,11,Kab. Kuningan,135645749600.0,122611665367.0,156634653646.0,55690246154.0,7371500000.0,6674861370.0,222550093010.0,165270051616.0
2023,12,Kab. Majalengka,174388210375.0,155209767868.0,18049318726.0,13275395081.0,9810220866.0,9524899395.0,349735345756.0,344613954796.99
2023,13,Kab. Pangandaran,84181889613.0,76347564838.0,34055273400.0,37950037757.0,830000000.0,602205428.0,95955000000.0,127866269852.19
2023,14,Kab. Purwakarta,510759250000.0,338160104269.0,41449934774.0,20397567606.0,9717532000.0,7427509729.0,226158063521.0,188869603295.0
2023,15,Kab. Subang,334000000000.0,313816442196.0,42514219000.0,21419732081.0,48264104679.0,28071168466.0,215574440900.0,231358457573.0
2023,16,Kab. Sukabumi,294927000000.0,292655062441.0,17155360000.0,15427478136.0,11166150000.0,11204995847.0,362211249768.0,405236815418.0
2023,17,Kab. Sumedang,285185678752.0,222791864642.0,18069211247.0,8473124358.0,13214156341.0,12491956500.0,300091667811.0,274928046490.44
2023,18,Kab. Tasikmalaya,96239000000.0,95107412381.0,9332774851.0,5019507516.0,23830573860.0,24152104549.0,239148651854.0,170896247200.44
2023,19,Kota Bandung,2331730000000.0,2287620693710.0,41780855055.0,37945959898.0,18553911755.0,17205188524.0,755965025512.0,597196771526.0
2023,20,Kota Banjar,20482950801.0,20580904903.0,7281324691.0,6867017100.0,5500000000.0,4587468737.0,125420270528.0,100473781546.0
2023,21,Kota Bekasi,2454131964573.0,2135094465326.0,90721709063.0,77489059416.0,14399147370.0,10525979950.0,438427009473.0,506670187359.0
2023,22,Kota Bogor,973102231105.0,897753380910.0,54039453685.0,31081390548.0,33539076644.0,33960776435.0,342580071400.0,375822720275.8
2023,23,Kota Cimahi,193265398170.0,210047188688.0,12033217745.0,12952897377.0,11627628409.0,11627628409.0,190550952906.0,190990592327.0
2023,24,Kota Cirebon,211337861000.0,217956819916.0,15909860000.0,11404965314.0,8055501000.0,6850064199.0,309233470936.0,215796655015.0
2023,25,Kota Depok,1400250000000.0,1457795250901.0,34672313450.0,37876062077.0,27071215126.0,19090523110.0,278014249733.0,238243637985.1
2023,26,Kota Sukabumi,63180065975.0,69778983066.0,5869354800.0,6402303741.0,5025635160.0,5025635160.0,314233872303.0,326258071768.0
2023,27,Kota Tasikmalaya,162480186629.0,165183534730.0,15836520000.0,12333653274.0,7337970075.0,7338000075.0,178224822871.0,179447075072.64
2023,XIII,Prov. Banten,8359205993432.0,8078043383983.0,16724030580.0,16653438790.0,60755038425.0,61808501616.0,440889274023.0,357843069874.0
2023,1,Kab. Lebak,182200000000.0,169434953282.0,20670678840.0,16650117972.0,6160472846.0,6383013937.0,240749992990.0,241824649542.0
2023,2,Kab. Pandeglang,89068138143.0,71569062469.0,18116644700.0,16631304934.0,16660598949.0,16660598949.0,167842943257.0,134058891303.75
2023,3,Kab. Serang,687998284828.0,539805674041.0,80733720338.0,35321450150.0,21844221657.0,21844221657.0,270982670942.0,281961344093.0
2023,4,Kab. Tangerang,3121400000000.0,3490363924921.0,103578144366.0,123597357167.0,64374129692.0,64854494983.0,632157584950.0,723376541271.0
2023,5,Kota Cilegon,748564137077.0,564663617584.0,32099119127.0,40710044155.0,18602059216.0,17982278491.0,122775619608.0,116447513616.0
2023,6,Kota Serang,226846110000.0,192901866052.0,33816357500.0,8512441450.0,1121586632.0,995297470.0,84420448787.0,73382003512.0
2023,7,Kota Tangerang,1925000000000.0,1947444196342.0,66291215000.0,75402815127.0,14495325872.0,14495325873.0,196818990438.0,234050521265.0
2023,8,Kota Tangerang Selatan,1798978245276.0,1917838950888.0,43095399996.0,47503933981.0,735000000.0,771586632.0,194817774363.0,190173247740.0
2023,XIV,Prov. Jawa Tengah,15266021456000.0,13976655056851.0,133505332000.0,139330613136.0,638480906000.0,638482406528.0,1884945498000.0,2256243847893.0
2023,1,Kab. Banjarnegara,80153600000.0,82082493343.0,29348140000.0,31636787602.0,21247184203.0,21421057648.0,196992943645.0,200352884271.0
2023,2,Kab. Banyumas,315000000000.0,297081716066.0,25872115565.0,27357870743.0,20450000000.0,26861536807.0,509237162829.0,510520349238.0
2023,3,Kab. Batang,135150000000.0,146766799213.0,26550800000.0,25829006670.0,14301507572.0,14301507571.0,134439884259.0,137655679302.65
2023,4,Kab. Blora,66400000000.0,71520820725.0,10093000000.0,10567212843.0,77220886000.0,78743013069.0,172840500000.0,198657760719.0
2023,5,Kab. Boyolali,180512000000.0,182486143114.0,13841472000.0,17498112575.0,21893694000.0,23240383323.0,248202033000.0,255325925949.0
2023,6,Kab. Brebes,182850000000.0,179815571425.0,27675424500.0,18240769428.0,11176082128.0,10711728404.0,270349882380.0,257241612229.75
2023,7,Kab. Cilacap,292600000000.0,296270228744.0,23220715990.0,19684990112.0,60134845365.0,61133781992.0,371594953208.0,380183136889.89
2023,8,Kab. Demak,170683000000.0,194225836352.0,26832150000.0,28894414463.0,26842967000.0,28824607451.0,237393050860.0,256060524468.83
2023,9,Kab. Grobogan,144250000000.0,165305489253.0,12467753776.0,12913616420.0,31568392000.0,32374497780.0,210210100000.0,222257624345.0
2023,10,Kab. Jepara,203217792000.0,180683638144.0,31130301000.0,22745307136.0,14423688000.0,13663553883.0,221037964000.0,229004156901.0
2023,11,Kab. Karanganyar,205946600000.0,235835863168.0,9522760800.0,10399890007.0,18831712806.0,19207774395.0,172036078279.0,176418866854.0
2023,12,Kab. Kebumen,133030000000.0,137220334202.0,36368440000.0,28898740129.0,19123337000.0,19123340688.0,244299270000.0,278480773196.0
2023,13,Kab. Kendal,268867099980.0,300762567302.0,28667041330.0,27674094149.0,26350028385.0,26350028385.0,204555313528.0,176609490006.0
2023,14,Kab. Klaten,155000000000.0,165852621120.0,16054516821.0,18752608690.0,21741480894.0,21741480548.0,133651400607.0,132715950284.0
2023,15,Kab. Kudus,174288764000.0,183825346945.0,31303382000.0,28729697717.0,9971340000.0,9971341235.0,258128212000.0,279786404250.0
2023,16,Kab. Magelang,179322908877.0,189568476778.0,19874479802.0,18992881583.0,29664089642.0,30598215796.0,214787816092.0,226292683627.0
2023,17,Kab. Pati,133962000000.0,156737653451.0,21924037000.0,26712358630.0,29863469000.0,33809638988.0,190742819000.0,223742325700.0
2023,18,Kab. Pekalongan,112968665000.0,110054648276.0,27086751000.0,14938319664.0,12920089000.0,11051063074.0,296384235000.0,249728102335.06
2023,19,Kab. Pemalang,111532200000.0,116206493658.0,45829100000.0,35186094468.0,23940946000.0,23940780939.0,219507397000.0,173750812561.0
2023,20,Kab. Purbalingga,78158668000.0,79870598081.0,17499028000.0,18477793831.0,20269337000.0,20501788972.0,199871941000.0,222229933571.77
2023,21,Kab. Purworejo,102388108887.0,102276349264.0,32948224398.0,19169894753.0,14438443883.0,14457361320.0,245184239670.0,233884456644.0
2023,22,Kab. Rembang,155124585000.0,114392935143.0,33470500000.0,19522049430.5,20212500000.0,13046001354.0,178760154753.0,194511527600.07
2023,23,Kab. Semarang,270425627000.0,253685038234.0,51428019800.0,42025300156.0,12438064000.0,11487707562.0,200027627000.0,222956760791.0
2023,24,Kab. Sragen,121500000000.0,143358242843.0,22531288160.0,19627828682.0,28654523837.0,28654523837.0,209232531817.0,212469840357.0
2023,25,Kab. Sukoharjo,249600000000.0,322272545286.0,20150287550.0,24184714724.0,39448230309.0,39448230309.0,136371113359.0,151532948649.0
2023,26,Kab. Tegal,222948270000.0,192718818650.0,34539102000.0,29512381365.0,17103933000.0,17103936253.0,295892159000.0,282066089013.72
2023,27,Kab. Temanggung,74947290400.0,79680231417.0,10849288000.0,11496076544.0,21311076903.0,21311076903.0,204323309860.0,237597799109.0
2023,28,Kab. Wonogiri,69195000000.0,76531068413.0,11923493400.0,13382281735.0,20381797642.0,20381797642.0,164520849479.0,177575505012.0
2023,29,Kab. Wonosobo,62430000000.0,65450690897.0,11793625000.0,11136619508.0,24320779534.0,23040333270.0,175781248307.0,167193102793.91
2023,30,Kota Magelang,52510000000.0,58054811662.0,6819604000.0,8387983403.0,11125403000.0,10877026257.0,236006141117.0,247349810283.0
2023,31,Kota Pekalongan,100800000000.0,115478385828.0,21983402000.0,16722559411.0,6604200000.0,7117204338.0,121057065864.0,113266238301.0
2023,32,Kota Salatiga,74873052000.0,82607207031.0,14641869000.0,16826646636.0,21280674000.0,21280725694.0,140057024000.0,163791965078.0
2023,33,Kota Semarang,2200262872393.0,2134352914529.0,152519479211.0,128678256968.0,76956408922.0,73271009532.0,454477588550.0,497568259612.0
2023,34,Kota Surakarta,524045000000.0,441128031998.0,80673058580.0,60048644631.0,16397255689.83,16638197110.0,161382125319.0,117830593874.0
2023,35,Kota Tegal,132842702000.0,115985196490.0,43276632000.0,30725261935.0,17838457555.0,16548556617.0,222698194174.0,171899397614.0
2023,XV,Prov. DI Yogyakarta,2088941497868.0,2069612267000.57,33564359756.0,33166009552.0,109070217574.0,109790680460.56,137132510505.0,156116083990.41
2023,1,Kab. Bantul,249088495863.0,269918537186.0,43302138144.0,42382506560.8,20199694868.0,20515070732.29,226694993959.0,254552831193.83
2023,2,Kab. Gunung Kidul,76056035000.0,80212233070.0,34276784905.0,35520370106.0,16354127008.0,16354134672.0,140553240239.0,145232498949.79
2023,3,Kab. Kulon Progo,114656284700.0,96627182570.0,10652559347.0,12060319478.0,18348608669.0,18348267703.08,164789310481.0,197017896601.93
2023,4,Kab. Sleman,782223000000.0,833220962563.0,37979266150.0,41791670858.0,39811758078.0,38698020699.57,228920390516.0,216447206120.02
2023,5,Kota Yogyakarta,467006800000.0,550547506322.0,28349689090.0,29660591298.0,32866030865.0,32830241608.86,167046061501.0,190634938250.67
2023,XVI,Prov. Jawa Timur,18104150000000.0,18361929732237.0,95748400550.0,117836926784.3,471791967347.0,459794636270.32,3001253247822.0,3377692611323.7
2023,1,Kab. Bangkalan,63181008898.0,65802194427.27,14047452400.0,13623615616.57,3101137120.0,3101137120.31,264117692348.0,267847707224.04
2023,2,Kab. Banyuwangi,244490000000.0,282347686913.0,78710000000.0,47561267268.17,24950000000.0,22910845984.92,228396564200.0,214905163347.0
2023,3,Kab. Blitar,127792057114.0,128655310722.76,26320999585.0,19618327703.5,5087120690.0,4948988143.55,222911833874.46,258407088406.63
2023,4,Kab. Bojonegoro,137141658017.0,168840845572.0,69323659475.0,39389852226.52,182540313221.0,182683243729.88,554500945069.0,484661182474.4
2023,5,Kab. Bondowoso,49134556436.0,43384281391.0,22663724898.0,21566390779.68,4629838580.0,4629838580.0,174375744410.0,140732514196.47
2023,6,Kab. Gresik,968415082376.0,793322958442.23,321527126882.0,87430225680.0,13356716195.0,13425554336.3,280814842061.0,276792846694.58
2023,7,Kab. Jember,322450000000.0,288151785388.0,30283548920.0,27374994636.0,7189012400.0,7189012393.75,486064582165.0,441781374537.18
2023,8,Kab. Jombang,163627000000.0,185969721019.0,19862764623.0,24643351162.0,7308019425.0,5778730454.51,361840818680.0,412194021106.85
2023,9,Kab. Kediri,257953317700.0,268862706928.78,29589373500.0,28137586670.0,11940999505.0,11392016816.9,286870029570.0,327527194977.37
2023,10,Kab. Lamongan,163163536500.0,160187718511.56,20535686700.0,18784931531.0,22240107300.0,22627048677.73,311656460000.0,326300868805.52
2023,11,Kab. Lumajang,105000000000.0,104529417077.0,21573495280.0,19071625885.5,5975481194.0,5917039746.4,192708028257.0,214111799006.58
2023,12,Kab. Madiun,90362500000.0,100750731731.0,11074269650.0,10697072521.02,7750433414.8,7750433492.45,188854220338.97,202432100761.45
2023,13,Kab. Magetan,67010000000.0,70639858784.0,36938195000.0,38454470924.0,4207831355.67,4207831355.67,124494003460.0,118380292600.65
2023,14,Kab. Malang,476666164778.0,454122689046.0,119529323105.0,34603099072.0,46849399240.0,25482015537.05,382541168161.0,324701408888.84
2023,15,Kab. Nganjuk,136875250000.0,149428717529.0,29260340224.0,29387629456.88,4425444869.0,4425444868.86,201863707600.0,222603302867.14
2023,16,Kab. Ngawi,80294000000.0,94719239898.0,9183183299.0,10727828524.0,13026056074.0,13026056073.55,192789143942.0,189019975094.88
2023,17,Kab. Pacitan,42721577100.0,43436161592.63,21428121967.0,17849906660.0,2956298187.0,2956298187.39,136515044129.0,145480437635.64
2023,18,Kab. Pamekasan,52288055000.0,54127279430.0,10960304118.0,9506012740.0,2280431548.0,2280431547.52,229587968577.0,239387662781.76
2023,19,Kab. Pasuruan,475177777777.0,503821914581.69,38435818799.0,39395504706.61,4654760005.0,4982159407.0,229307138602.0,277112109710.16
2023,20,Kab. Ponorogo,114390583995.0,130172175552.0,19200010000.0,18624660793.0,3513121791.0,3513121790.64,196018339862.0,189959986200.42
2023,21,Kab. Probolinggo,86265000000.0,88717504471.18,25587448734.0,22786190311.0,6616387068.0,6746983892.86,175008164798.0,181044091228.919
2023,22,Kab. Sampang,34590000000.0,37086702802.55,28334998000.0,22548457547.0,6442393226.0,6442831933.15,251618728440.0,266180917212.61
2023,23,Kab. Sidoarjo,1215000000000.0,1302626605440.26,51832726878.0,52105726006.0,39759992614.0,39759992614.5,606542908477.0,656322376301.31
2023,24,Kab. Situbondo,66991996583.0,59963461725.0,17126508757.0,14187976975.0,4963034363.0,4963034363.05,163392431763.0,186895311229.39
2023,25,Kab. Sumenep,38098700000.0,47892151015.27,11305830859.0,12521742745.53,15240000000.0,15357366398.77,199447022240.0,224178029904.76
2023,26,Kab. Trenggalek,50211500000.0,55434711327.0,25661110906.0,19606921161.0,5408000000.0,5401239576.01,205971323417.0,180951479503.02
2023,27,Kab. Tuban,316074760000.0,357399070449.69,28737829761.0,32836481016.0,18539063996.0,18373398496.66,242902480616.0,272686376532.88
2023,28,Kab. Tulungagung,133397000000.0,138720787462.0,19515834600.0,19012194023.0,6953571108.0,6953571109.5,420477176703.0,554835564643.56
2023,29,Kab. Mojokerto,391174190020.0,369537744691.0,37804816399.0,31114896163.76,10417837280.0,10417837280.95,234266075523.0,245055808883.83
2023,30,Kota Batu,213748711000.0,203705200077.0,25714815000.0,5200142335.0,3485142889.0,3447670882.69,8604965947.0,9924918558.79
2023,31,Kota Blitar,48418787698.0,56461439843.34,8115260641.0,7810731821.23,1042119575.0,1042119574.56,110782857987.0,106248981451.92
2023,32,Kota Kediri,132760000000.0,139623096743.0,28815890590.0,16044421699.0,2045144581.0,2045144581.92,163376638793.0,193456644787.92
2023,33,Kota Madiun,104240450000.0,113514116369.67,18446515665.0,22545817553.0,16160694027.0,14983008032.73,122967683216.0,104508495522.52
2023,34,Kota Malang,834000000000.0,610377429549.81,55019090400.0,49774166383.0,29453299602.0,30267899526.91,83319617859.0,101700503758.45
2023,35,Kota Mojokerto,67738000000.0,68401237069.0,10699723938.0,9436840651.0,3827351060.0,3827351060.0,152841843451.0,170931706065.0
2023,36,Kota Pasuruan,50765000000.0,52473038186.78,15606594900.0,11352749457.0,6333484167.0,6283921167.03,134174470316.0,109515922830.89
2023,37,Kota Probolinggo,60429219278.0,56636986040.36,14138419314.0,12186552408.0,1470762667.0,1421600239.43,122139363642.0,139538990773.5
2023,38,Kota Surabaya,5112148614656.0,4562879779487.0,410802472144.0,289419854468.64,222512698894.0,152380733841.13,846960532964.0,767216346455.87
2024,XI,Prov. DKI Jakarta,44980000000000.0,44392600799617.0,647749998376.0,745521064859.0,634395407063.0,631391357669.0,4204598994964.0,4903454123164.0
2024,XII,Prov. Jawa Barat,23078029493976.0,23432058912013.0,800718924489.0,806580892930.0,430595755275.0,430658809497.0,572864445961.0,689462415686.0
2024,1,Kab. Bandung,879297571668.0,639376234894.0,580613242343.0,532726608165.42,98412499153.0,87613010854.0,48588016963.0,52832258876.0
2024,2,Kab. Bandung Barat,571000000000.0,590270186129.0,17789533900.0,14688709169.0,1253070525.0,1306239012.0,196891962446.0,94533690886.0
2024,3,Kab. Bekasi,2757098400000.0,2440101382961.0,167848784223.0,148088948104.0,25276198303.0,10682374031.0,311363659322.0,214701151799.0
2024,4,Kab. Bogor,2890535400000.0,3165041953550.0,1103452722060.0,1192248378567.61,77598507685.0,79014844959.0,374311035573.0,116000761874.0
2024,5,Kab. Ciamis,82425849650.0,84676876794.0,216798914131.0,199740649176.0,3611035126.0,3645805996.0,6866956288.0,6720762703.0
2024,6,Kab. Cianjur,278392925985.0,291425433617.0,504716431826.0,373972530211.0,9940121674.0,9940121674.0,150159019718.0,110529964647.0
2024,7,Kab. Cirebon,370540327246.0,338928087968.0,437738050280.0,319208248572.77,14660587939.0,14683818841.0,30093236489.0,21518794258.0
2024,8,Kab. Garut,180000000000.0,168681527751.0,239380938604.0,213998651007.0,7589428181.0,7589428181.0,134174217934.0,136222767032.05
2024,9,Kab. Indramayu,194054000000.0,205025231941.0,444448224750.0,288634371801.75,13470551161.0,9933543802.0,15032471000.0,13670965156.0
2024,10,Kab. Karawang,1405557438100.0,1431110098154.0,323826395616.0,330586759768.09,11356768057.0,10980207535.0,30745250075.0,53850990468.0
2024,11,Kab. Kuningan,143249772509.0,136016852143.0,36522292664.0,11709184158.0,6644943280.0,6644943280.0,199953514720.0,173032312815.0
2024,12,Kab. Majalengka,172578996000.0,167148608345.0,362239250810.0,339530230785.0,8235616793.0,8235616793.0,35388048305.0,9605256263.88
2024,13,Kab. Pangandaran,101018267539.0,83324252381.0,37575755900.0,34371136971.0,830000000.0,525178733.0,115821363916.0,14777211115.0
2024,14,Kab. Purwakarta,459958627093.0,374330507167.0,53011665700.0,41320608041.0,7635881071.0,6818406753.0,221839417552.0,177157996958.0
2024,15,Kab. Subang,342380118500.0,387581252410.0,93559515980.0,24322903042.0,28496619001.0,18757480918.0,212142036890.0,242820900764.59
